id,tweet,timestamp,longitude,latitude,geometry,county_name,STATE_NAME,per_point_diff,winner
1245746378409721856,"Taiwan's aggressive efforts are paying off in fight against COVID-19 https://t.co/dfh8gAaZmH

#Coronavirus #COVIDー19 Global Cases by the Systems Science and Engineering Johns Hopkins University Center predicted Taiwan would have worst #CoronavirusOutbreak
https://t.co/q84lJ0p2Eg",2020-04-02 16:14:16,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245746431975215105,"Stuck indoors because of the #coronavirus pandemic? Us too! But don't fear, we're working from home, and working diligently to post more and more wonderful #antique #decorative #rugs and #carpets , #vintage #pillows… https://t.co/01buCnBo0o",2020-04-02 16:14:28,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245748227024060417,BREAKING: FDA eases restrictions on gay man and blood donation. “For male donors who would have been deferred for having sex with another man: the agency is changing the recommended deferral period from 12 months to 3 months.” #covid19 #coronavirus,2020-04-02 16:21:36,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245748629572333570,Stand 6 feet apart to enter essential service: Dunkin’ Donuts. #nyc #newyork  #newyorkcity #newyorklife #newyorkstreets #donuts #dunkindonuts #coronavirus #coronapandemic #coronapocalypse @dunkindonuts @ Upper East Side https://t.co/VuxSlfz9bb,2020-04-02 16:23:12,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245748636794925056,"#breaking #ny state #coronavirus patients surpass 92,000",2020-04-02 16:23:14,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245750208799092736,"This is the way we walk in New York #essentialworkers #maskon #covid_19 
•The Hardest Lyrical Street Poet • 
#corona #coronavirus 🎼🎶🎵#mcdmhiphop #music  #winter #mcdm718 #mcdrastyckmeaxurez 
MC Drastyck Meaxurez… https://t.co/Rlsb4ahAl8",2020-04-02 16:29:29,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245751252119584768,"February 28, 2020. President Trump, North Charleston, S.C. 
&amp; @iamcardib
#coronavirus #CoronavirusUSA",2020-04-02 16:33:38,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245751836742688768,America learn from us healthcare providers on the frontlines in NYC! Protect your healthcare workers! We need all hands on deck.,2020-04-02 16:35:57,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245756755491147777,"98% effective when used correctly #coronavirus #stayhome #staysafe #maderich #artmaderich @ New York, New York https://t.co/fR6UwRcZqI",2020-04-02 16:55:30,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245758494755688448,"End the conventions and let's move on. Let's not put people in danger. Wave 2 of #coronavirus is expected this fall. We all know the players. This is a television event anyway.

@tomperez joebiden @kamalaharris @… https://t.co/dTT6kuTzck",2020-04-02 17:02:24,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245760647935283200,Huh? I would go hungry before giving up my dogs!,2020-04-02 17:10:58,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245762668268486659,"@BrianKempGA #BrianKemp @GovKemp

#TrumpStooge
#Moron #Murderer #HeadUpHisAss 
#HowManyDeathsWillBeOnBrianKempsHands?
#UnworthyOfOffice #UnworthyOfAnything

#CoronaVirus #COVID19Pandemic #COVID19 #COVID #COVIDー19 #COVID2019 #TrumpPressConference #TrumpPressConf #TrumpPandemic #TrumpVirus",2020-04-02 17:18:59,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245762910527410176,"@GovKemp @GaDPH @GeorgiaGuard @GeorgiaEMA #BrianKemp @BrianKempGA

#TrumpStooge
#Moron #Murderer #HeadUpHisAss 
#HowManyDeathsWillBeOnBrianKempsHands?
#UnworthyOfOffice #UnworthyOfAnything

#CoronaVirus #COVID19Pandemic #COVID19 #COVID #COVIDー19 #COVID2019 #TrumpPressConference #TrumpPressConf #TrumpPandemic #TrumpVirus",2020-04-02 17:19:57,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245763607037718548,"They fear #millions of vulnerable people are at #risk of death in places where years of #conflict have destroyed #healthcare systems, severed supply lines &amp; allowed #famine &amp; #diseases like #cholera to sweep through the populations. https://t.co/qhIajRy3M5 #coronavirus #COVID19",2020-04-02 17:22:43,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245764072131440641,"As a result of March's #Coronavirus stay at home we see a dramatic drop in apparel spend and a surge in buying of office &amp; pet supplies. Nice work from @exabel @1010data 

More info here: https://t.co/bT99OcIVMP

#AlternativeData #ConsumerInsights #Apparel https://t.co/hhUeHKOunh",2020-04-02 17:24:34,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245764203765542912,"#timessquare advertisers, why waste money and electricity lighting up Times Square? Pay your employees instead! #COVID2019 #nyccoronavirus @NYCMayorsOffice @NYCMayor",2020-04-02 17:25:06,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245764230541979649,@GovEvers how can you put your constituents at risk this way? @SenSanders has been little to no press so I can only assume you’d go this far and cross the health line because you want dems to vote for Biden. #Election2020 #coronavirus,2020-04-02 17:25:12,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245765385372282881,Indeed totally idiotic comment by Wilbur Ross. We lost 10 million jobs in two weeks,2020-04-02 17:29:47,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245765958356140033,This is your world @gop @realDonaldTrump,2020-04-02 17:32:04,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245766333247217666,"Our senate just voted to roll back progress and once again pack our jails with young people of color, some of whom will die of #coronavirus. I am disgusted.",2020-04-02 17:33:33,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245770237548658689,"No matter how challenging times my be or get! #hesable 
.
#quarantine #trust #godisgod #lhnyc #covid #covid19 #mrcolgatesmile #message #nyc #usa #newyork @ New York, New York https://t.co/t7tvydnkDf",2020-04-02 17:49:04,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245773172387074048,#AHORA Médicos internacionales buscan ayudar en Nueva York #Coronavirus @VOANoticias @VOANews @USAGMgov @slsugawara @VOADirector @NYGovCuomo https://t.co/KwfitcCah8,2020-04-02 18:00:44,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245773541397729280,Amazing report by @NHKWORLD_News (h/t @amonck). I may never go out in public again. #StayHome #coronavirus #COVIDー19 https://t.co/xdHzNdJGWt,2020-04-02 18:02:12,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245776339614957570,"Going Blue for #WorldAutismDay Life goes on at home &amp; so do #April2020 awareness campaigns, tweaked for #coronavirus times. Read what you can do @ home  https://t.co/31HU0gzzko #AutismAwareness #JazzAppreciationMonth #poetry  #NationalPoetryMonth #SAAM #sociallysparked #jazzmusic https://t.co/HO2S6u7eWr",2020-04-02 18:13:19,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245776894739480597,"Let’s turn to 2017 Medalist🏅Buzz Aldrin, who knows a thing or two about safe quarantining.

“After Apollo 11, I spent mine inside a secure building, the Lunar Receiving Laboratory, for 3 weeks - writing mission reports, conducting debriefs &amp; exercising!” #COVIDー19 #BUZZAldrin",2020-04-02 18:15:31,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245776926993600512,"When you have no choice to cut your fucking hair yourself cause of the corona Virus. 😂😅 
.
.
.
#funnymemes #funnyvideo #coronavirus #haircuts #badhaircut #getyourdamnhaircut #hairdresser #homemade #homehaircut… https://t.co/iNTkJ8iRIL",2020-04-02 18:15:39,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245777749068914701,"#Coronavirus updates: COVID-19 Death Toll Exceeds 50,000 Worldwide

 https://t.co/GsfHxLD6Gl",2020-04-02 18:18:55,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245780382160650245,"And in this essay for @coverreligion I’ll argue that Jesus redeems via the suburban Jacuzzi...
#COVIDー19 
https://t.co/nYE6A8fdSX",2020-04-02 18:29:23,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245786125786132480,"I’m starting to actually know more and more people who have #COVID19. Immediate friends/friends of friends who have it.I want to go outside but #coronavirus is really starting to scare me. 
Friends -please protect yourself.Stay inside.Keep #socialdistancing! We have to be smart!",2020-04-02 18:52:12,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245786360050573312,"Did you know... in several weeks of the American run of #COVIDー19 he did absolutely nothing and is now responsible for deaths of thousands of people, including some who may have been in the audience! https://t.co/qgj8JiU7ED",2020-04-02 18:53:08,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245786456058146817,"I’ve been monitoring my symptoms since day one (pre-official #COVID19 diagnosis) when I first realized something was “off.” Yesterday marked two weeks of #selfquarantine, and while I’m not 100% yet my symptoms below have definitely been night &amp; day. 🙏🏽 #Coronavirus #MyCOVIDstory https://t.co/yg1H6mHzIh",2020-04-02 18:53:31,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245789252631355400,"Worthy of commendation, even if your heart is made of steel.",2020-04-02 19:04:38,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245790628346245128,Man.... 🙏🏽 condolences to this mans family.,2020-04-02 19:10:06,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245791079674392577,#ThursdayMotivation,2020-04-02 19:11:53,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245792277441716224,Oh wow,2020-04-02 19:16:39,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245796428846452736,"#missingboys #NewYorkCity #uppermanhattan #isaiahandmanny  As our city &amp; country try to survive the #coronavirus pandemic, the families of these 2 boys &amp; the community that loves them are hoping &amp; praying for a… https://t.co/KddIEPWzHq",2020-04-02 19:33:09,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245797466231828480,"Just spied this I❤️NY in a window across the way. #mytown #iheartny #manhattan #nyc #newyorkcity #murrayhill #lockdown #covid19 #covid #coronavirus #quarantine #window #messages @ Murray Hill, Manhattan https://t.co/L7NAF3jlTa",2020-04-02 19:37:16,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245797722361380866,"Thank you for the tips @faithinjb . 

Let’s all be mindful that healthy bodies lead to healthy minds while practicing social distancing #stayhome #socialdistancing #covid19 #coronavirus #rona #health #wealth… https://t.co/4wprjT206C",2020-04-02 19:38:17,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245798346058539010,Amazing work by all the volunteers and others who made this happen!,2020-04-02 19:40:46,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245800150523695105,Thanks for your great selection of cards! Nothing feels better than receiving #handwritten card at this difficult #COVID19 surreal time! Am enjoying sending long-overdue thanks to special people in my life!,2020-04-02 19:47:56,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245800430963175424,"Stuck indoors because of the #coronavirus pandemic? Us too! But don't fear, we're working from home, and working diligently to post more and more wonderful #antique#decorative #rugs and #carpets , #vintage #pillows… https://t.co/s9lMmP8hkj",2020-04-02 19:49:03,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245801306196979713,#COVIDー19 #COVID2019 #CoronaLockdown #coronavirus #CoronavirusNewYork #COVID19Pandemic #CoronaVirusNYC #CoronavirusUSA #COVID #Coronavirustruth #covidindia19 #coronavirusindia #CoronavirusOutbreakindia https://t.co/fX4THjpzgy,2020-04-02 19:52:31,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245802412763262976,"worth emphasizing ❤️ 🖖🏾
.
#covid19 #coronavirus @ New York, New York https://t.co/EzV7KV67tB",2020-04-02 19:56:55,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245803162344226816,Also like that your cards are available at @CmmnMrktCoop @DawsonsMarket!,2020-04-02 19:59:54,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245803731729305605,"Analysis destroys wholeness. Some things are meant to stay whole because if they are separated into pieces, they disappear. #ofthesaintsapparel #ofthesaints #yoga #covid #pandemic #wellness #yogawear #stayhome… https://t.co/rBtAiZpijs",2020-04-02 20:02:10,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
1245804390759497728,"Voici une courte vidéo que j’ai réalisé pour montrer l’impact de la quarantaine dans les rues de New York. Des images poignantes qui témoignent de la gravité de la situation ici, dans la capitale du monde. @BFMTV #coronavirus #COVID19 #newyork #quarantine #usa #share #COVIDー19 https://t.co/J8XkQYL7Tz",2020-04-02 20:04:47,-73.9685415,40.780709,POINT (-73.9685415 40.780709),New York,New York,77.20%,Blue
